userName,content,score,at
مستخدم Google,اجمل تطبيق ف عالم,5,2025-02-13 00:26:14
مستخدم Google,تطبيق رهيبببب,5,2025-02-12 23:48:59
مستخدم Google,طلبات تطبيق رائع وسهل الاستخدام واسعار جدا جميله ❤️,5,2025-02-12 23:31:16
مستخدم Google,💯💯👍🏻,5,2025-02-12 21:48:12
مستخدم Google,ممتازة,5,2025-02-12 21:41:46
مستخدم Google,جميل,5,2025-02-12 21:38:59
مستخدم Google,ممتاز,5,2025-02-12 21:32:20
مستخدم Google,Wow,5,2025-02-12 20:20:12
مستخدم Google,ازبل موقع ما يوصل الطلب ابدا ابدا ما محترم انصحكم ما تصون اغلب الطلبات ما يوصلوها اصلا و ما يستحق نجمه,1,2025-02-12 20:16:44
مستخدم Google,💯🌹,5,2025-02-12 19:07:38
مستخدم Google,ممتاز,5,2025-02-12 18:23:58
مستخدم Google,ممتاز,5,2025-02-12 17:45:15
مستخدم Google,برنامج في قمة الفشل,1,2025-02-12 17:35:30
مستخدم Google,انه برنامج جميل جدا,5,2025-02-12 17:32:03
مستخدم Google,بجد من احسن التطبيقات اللى بيوفرعليك الوقت والجهد ده بخلاف كوبونات الهدايه اللى بتشجع على الشراء,5,2025-02-12 16:59:23
مستخدم Google,طلبات عن طريق الدفع الكاش ممتاز بس الدفع عن طريق البطاقة جد سيء ونصابين يسحبون الفلوس وما يجيك الطلب ويحكون صار خطأ الرجاء المحاولة مرة أخرى وبس تطلب فلوسك ما يردون عليك ولا يرجعون فلوسك بالهين والله هالموقف صار معي ٤ مرات واختي صار معاها نفس الشيء ٢ مرات وبت خالتي صار معاها نفس الشيء ٢ مرات ما انصح احد بالتطبيق لانه مره فاشل وانا حذفت التطبيق من جوالي والله ما اكذب بكلمة قلتها,1,2025-02-12 16:55:36
مستخدم Google,الاسعار مضاعفة قمت بطلب الوجبة ذاتها من المطعم بسعر اقل من نصف سعر التطبيق,1,2025-02-12 16:27:22
مستخدم Google,ممتاز ونتمنى. الافضل والافضل,5,2025-02-12 15:21:28
مستخدم Google,حلو بس في اختلاف في الأسعار في الموقع و بين المكان الحقيقي,4,2025-02-12 14:29:58
مستخدم Google,لا يعمل التطبيق,3,2025-02-12 13:57:53
مستخدم Google,شباب محترمه جدا لتوصيل,5,2025-02-12 13:51:10
مستخدم Google,تطبيق رائع,5,2025-02-12 13:46:31
مستخدم Google,خدمه منتازه,5,2025-02-12 13:14:14
مستخدم Google,افضل تطبيق تطلب منه اكل ومستلزمات المنزل يستاهل خمس نجوم,5,2025-02-12 13:05:33
مستخدم Google,😄😄,5,2025-02-12 12:36:33
مستخدم Google,فوول,5,2025-02-12 11:16:30
مستخدم Google,جيد,5,2025-02-12 10:30:42
مستخدم Google,تقريبا موفرين كل حاجه,5,2025-02-12 08:17:21
مستخدم Google,ممتاز,5,2025-02-12 00:08:47
مستخدم Google,خدمة ممتازة,5,2025-02-11 23:25:49
مستخدم Google,ممتاز جدا جدا جدا,5,2025-02-11 22:31:22
مستخدم Google,الاكل بيبقا مش سخن,3,2025-02-11 22:19:21
مستخدم Google,ممتاز جدا,5,2025-02-11 22:18:10
مستخدم Google,امتياز,5,2025-02-11 22:09:10
مستخدم Google,🫶🫶🫶,5,2025-02-11 21:40:46
مستخدم Google,جيد جدا,5,2025-02-11 21:28:18
مستخدم Google,ممتاز,5,2025-02-11 20:53:35
مستخدم Google,خدمة ممتازا وخدمة سريعة,5,2025-02-11 20:24:50
مستخدم Google,خوش عالم,5,2025-02-11 19:54:29
مستخدم Google,رائع,5,2025-02-11 19:13:34
مستخدم Google,موقع جميل ما شاء الله وخدمه رائعه,5,2025-02-11 19:10:16
مستخدم Google,احسن تطبيق 🤍,5,2025-02-11 18:55:08
مستخدم Google,جيدة,2,2025-02-11 18:53:12
مستخدم Google,احلى تطبيق,5,2025-02-11 18:49:12
مستخدم Google,خدمات ممتازة وتوصيل سريع وآمن,5,2025-02-11 18:47:32
مستخدم Google,شئ مميز,5,2025-02-11 18:43:53
مستخدم Google,❤️❤️,5,2025-02-11 18:26:12
مستخدم Google,ماشي الحال,3,2025-02-11 18:26:10
مستخدم Google,تطبيق غالي جدا، و كمان الاسعار اغلى من المطعم او البقالة بكتير، و اسعار التوصيل مبالغ فيها، بالإضافة الى ضريبة غير موجودة في اي تطبيق اخر، كل ما اشتريت اكثر تدفع اكثر، انا سوف امسحه,1,2025-02-11 18:17:25
مستخدم Google,يفوز وحلو,5,2025-02-11 18:10:24
مستخدم Google,شركة نصابه يوصلك الطلبات كلها غلط ومايسترجعون فلوسك وحرام فيهم النجمه الي حاطها لهم اصلا,1,2025-02-11 17:53:36
مستخدم Google,🫶🏼🫶🏼🫶🏼,5,2025-02-11 17:38:26
مستخدم Google,تطبيق ممتاز جدآ وفيه خصومات قويه جدآ,5,2025-02-11 17:33:11
مستخدم Google,ممتازز,5,2025-02-11 17:12:53
مستخدم Google,١)) كل الكويت تشكرة ،,5,2025-02-11 16:43:33
مستخدم Google,تطبيق ممتاز يوفر الوقت والجهد ويوصل بوقت مناسب توصيلهم سريع على الأغلب وخدمه ممتازه,4,2025-02-11 16:23:09
مستخدم Google,Very strong,5,2025-02-11 16:22:57
مستخدم Google,اسعار التوصيل عالية +ضرائب,1,2025-02-11 15:40:16
مستخدم Google,خدمات vip كل الاحترام,5,2025-02-11 14:52:55
مستخدم Google,اسوء تطبيق مطاعم سيئة,1,2025-02-11 12:58:39
مستخدم Google,جدا جدا جدا رائع هتطبيق,5,2025-02-11 12:48:37
مستخدم Google,تطبيق رائع,5,2025-02-11 11:36:04
مستخدم Google,اغلا من اسعار المطعم,1,2025-02-11 09:02:04
مستخدم Google,لا استطيع تسجيل الدخول بعد التحديث,1,2025-02-11 05:27:13
مستخدم Google,تطبيق رائع,5,2025-02-11 04:50:29
مستخدم Google,ابلكيشن زبالة با اداره متخلفة والله كنت بطلب بالاف الجنيهات في شهر جيت في مره استخدم البويتنس في خصم دليفري وبدفع كريديت بقو يلغو الطليات بدون اي سبب ويقولولي اساءه استخدام ولما بعت للدعم اكتر من مره قالولي مش عارفين المشكلة في ايه وبعد اكتر من ميل ومفيش اي رد بجد قلة ادب واستهتار في التعامل مع العملاء ولما كلموني كذا مره وضحولي مفيش سبب واضح ف بجد قلة ذوق وقلة ادب وادارة سيئة مبتقدرش العميل حد برد علي الميل,1,2025-02-11 04:21:26
مستخدم Google,سريع وأفضل مافيه الاكل يوصلك ساخن 🔥 🔥 🔥 🔥 🔥 ممتاز,5,2025-02-11 00:58:45
مستخدم Google,تطبيق سيئ بكذبو عن الناس بل الوقت ساعه كامله هما كاتبيلني ٥ دقائق وتعامل سيئ,1,2025-02-11 00:35:39
مستخدم Google,عروض وهمية و عدم الاكتفاء برسوم الخدمة و التوصيل و لكن يوجد زيادة على اسعار بعض الوجبات عن سعرها الحقيقي في المطاعم,2,2025-02-11 00:28:04
مستخدم Google,تطبيق خورافي,5,2025-02-11 00:18:15
مستخدم Google,الافضل على الاطلاق,5,2025-02-11 00:10:44
مستخدم Google,اسرع ناس في الكوكب,5,2025-02-10 23:32:52
مستخدم Google,ممتاز,5,2025-02-10 22:44:20
مستخدم Google,ممتاز,5,2025-02-10 22:43:19
مستخدم Google,ممتاز جدآ,5,2025-02-10 22:29:44
مستخدم Google,ممتاز,5,2025-02-10 22:09:40
مستخدم Google,ممتاز,4,2025-02-10 21:01:40
مستخدم Google,ممتاز,5,2025-02-10 21:00:10
مستخدم Google,برنامج ممتاز,5,2025-02-10 20:41:55
مستخدم Google,بصراحه خدمة مفيده ومميزه جدا بجد شكرا,5,2025-02-10 20:31:31
مستخدم Google,برناج يخبل وثقه وجميل,5,2025-02-10 20:15:16
مستخدم Google,عدد المطاعم محدوده وقليل جدا اتمنى يبقى ف تقدم شويه,2,2025-02-10 20:14:29
مستخدم Google,ممتازين إن شاء الله الأفضل,5,2025-02-10 20:10:54
مستخدم Google,ممتاز جداا,5,2025-02-10 19:58:48
مستخدم Google,Amazing 😍,5,2025-02-10 19:40:35
مستخدم Google,حرفيا ساعدتوني والخدمه فناااااانه 😇😇😇😇😇❤️‍🔥❤️‍🔥❤️‍🔥,5,2025-02-10 19:15:07
مستخدم Google,قلبي انتوا,5,2025-02-10 19:13:21
مستخدم Google,ممتازه جدا,5,2025-02-10 17:21:30
مستخدم Google,ممتاز,5,2025-02-10 17:21:19
مستخدم Google,جميلة,5,2025-02-10 17:20:10
مستخدم Google,من اجود الشركه في مصر,5,2025-02-10 16:25:45
مستخدم Google,ممتاز,5,2025-02-10 14:28:18
مستخدم Google,ممتاز,5,2025-02-10 13:13:00
مستخدم Google,رائع,5,2025-02-10 12:44:29
مستخدم Google,بجد انا زعلان منك من خدمه ابلكيشن الذي يقدمها ولا يوجد اي عروض على الابلكيشن الرجاء عروض على كل المطاعم,1,2025-02-10 12:05:22
مستخدم Google,تطبيق ممتاز منتجات فريش وسرعه فى الوصول,5,2025-02-10 10:33:26
مستخدم Google,رائع,5,2025-02-10 09:08:50
مستخدم Google,تطبيق فاشل,5,2025-02-10 08:11:42
مستخدم Google,ممتاز,5,2025-02-10 02:53:55
مستخدم Google,حرفيا جميل جدا,5,2025-02-10 02:20:08
مستخدم Google,ليه مفيش توصيل الشرقيه دا مفيش توصيل غير لكام محافظه اي لازمه التطبيق بقا,1,2025-02-10 01:31:11
مستخدم Google,رائع جدا وخاصة في موسم الشتاء,5,2025-02-10 01:23:53
مستخدم Google,ممتاز,5,2025-02-09 23:35:11
مستخدم Google,بجنن,5,2025-02-09 22:39:21
مستخدم Google,تطبيق سياستة سيئة بتعامل مع مطاعم سيىئة نصابه بالكميات والخصومات ولما بدهم يرجعو قيمة طلب ما بتستفيد منها نهائي برهونها بضافة بطاقه ولا يوجد موظف لشكاوي ولا تستطيع تواصل معهم اتمنى أن هذا تطبيق يدقق عليه من جهات مختصة لانه شبه نصب,1,2025-02-09 22:23:52
مستخدم Google,جيد جدا,5,2025-02-09 22:20:52
مستخدم Google,رائع,5,2025-02-09 22:14:12
مستخدم Google,فاشل,1,2025-02-09 22:05:44
مستخدم Google,الاكل متأخر وبارد والخدمه سيئه جدا,1,2025-02-09 21:50:55
مستخدم Google,بصراحة من كتر التحديثات الشبه يومية قررت حذف التطبيق,1,2025-02-09 21:17:34
مستخدم Google,التطبيق ممتاز جدا.. جميع المطاعم و المحطات متوفرة,4,2025-02-09 20:30:46
مستخدم Google,جيدا جدا,5,2025-02-09 20:29:38
مستخدم Google,V.good in dubai L,5,2025-02-09 19:35:43
مستخدم Google,مطعم جيد جداً مع العروض الكثيره والخصومات ونقاط المكافأة التي تستطيع انت تخصم لك,5,2025-02-09 19:27:35
مستخدم Google,برنامج حلو جدا بجد,5,2025-02-09 19:00:28
مستخدم Google,جميل,5,2025-02-09 18:36:47
مستخدم Google,بوفر عليك وقت وخيارات اكثر,5,2025-02-09 18:31:11
مستخدم Google,اسطوريييي,5,2025-02-09 17:57:11
مستخدم Google,ممتاز,5,2025-02-09 16:57:33
مستخدم Google,تطبيق فاشل يا فاشلين,1,2025-02-09 16:33:54
مستخدم Google,ممتاز وانص بتجربته,5,2025-02-09 16:04:47
مستخدم Google,جيده,5,2025-02-09 15:40:27
مستخدم Google,تطبيق رائع,5,2025-02-09 15:25:21
مستخدم Google,ممتاز,5,2025-02-09 14:15:58
مستخدم Google,كتير ممتاز ويوصل الخبز تازة وحار ما شاء الله والسائق محترم,5,2025-02-09 13:55:04
مستخدم Google,مقاطعه,1,2025-02-09 12:22:19
مستخدم Google,جيد جدان,5,2025-02-09 11:59:58
مستخدم Google,جميل جدا,5,2025-02-09 11:21:06
مستخدم Google,رائع,5,2025-02-09 10:06:32
مستخدم Google,زفت,1,2025-02-09 04:52:00
مستخدم Google,بصراحه برنامج جميل,5,2025-02-09 00:57:58
مستخدم Google,جيد جدا,5,2025-02-09 00:48:43
مستخدم Google,تطبيق رائع وما شاء الله عليه بس ياريت لو يتم تفعيل قسيمة الدعوة لاني جيت عن طريق احد الاصدقاء وعند تفعيل الكود ما استجاب وانصح فيه واسعار التوصيل مميزة🌹🌹🌹,5,2025-02-08 23:37:26
مستخدم Google,احسن حجا يعني طلبات,5,2025-02-08 23:37:15
مستخدم Google,ممتاز جدا وسريع التوصيل,5,2025-02-08 23:11:11
مستخدم Google,Perfect 👌🏽 فناان 👌🏽,5,2025-02-08 22:05:20
مستخدم Google,تحت التجربه,5,2025-02-08 21:49:34
مستخدم Google,رائع,5,2025-02-08 21:11:28
مستخدم Google,جيد الي حد ما,5,2025-02-08 20:48:25
مستخدم Google,برنامج ممتاز,5,2025-02-08 20:42:33
مستخدم Google,ممتاز,5,2025-02-08 20:27:59
مستخدم Google,👍👍👍👍,5,2025-02-08 20:26:12
مستخدم Google,ممتاز,5,2025-02-08 20:19:20
مستخدم Google,💜💜,5,2025-02-08 19:51:48
مستخدم Google,جميل,5,2025-02-08 19:12:01
مستخدم Google,اسعاركم غاليه تم حذف التطبيق تطبيق اشيائي افضل من طلبات,1,2025-02-08 19:07:19
مستخدم Google,احبه هذا التطبيق,5,2025-02-08 19:03:11
مستخدم Google,افضل وارخص الطعام رائع في الاستخدام,5,2025-02-08 18:59:22
مستخدم Google,تجربة ممتازة,5,2025-02-08 18:25:15
مستخدم Google,التوصيل سعره مبالغ فيه,4,2025-02-08 18:00:56
مستخدم Google,انه رائع جدا,5,2025-02-08 17:51:54
مستخدم Google,تجربه ممتازه جدا جدا,5,2025-02-08 17:10:42
مستخدم Google,ممتاز,5,2025-02-08 17:07:49
مستخدم Google,طلبات اسرع واحسن دليفري وبيتعامل بطريقه كويسه وحلوه قوي وكمان سريع واحسن حاجه تقريبا في الدنيا انك تبقي قاعد في بيتك ودليفرى يجيلك لحد بيتك والطريقه ما شاء الله بيرفكت,5,2025-02-08 15:54:04
مستخدم Google,يجنن بمعنى الكلمه شكرا ع هاذ البرنامج انقاذ,5,2025-02-08 15:52:39
مستخدم Google,تجربتي سيئة مع التطبيق لأن بعد ما طلبت و كملت يگولي والله ما نوصل لمنطقتكم على أساس ما عدنا فلوس ندفع يروح ندور حسنه منهم 🫤,1,2025-02-08 14:06:07
مستخدم Google,تطبيق رائع التوصيل دائما بدوون تاخير اليوم طلبت طلب والجو كان ثلج ومع ذلك لم يتاخر طلبي شكرا لكم وللكادر نحن نثق بكم,5,2025-02-08 13:58:49
مستخدم Google,ممتازه وكل حاجه عندهم والخدمه والدليفري محترمين جدا,5,2025-02-08 13:22:44
مستخدم Google,رواعه,5,2025-02-08 13:13:46
مستخدم Google,افضل تطبيق توصيل بالعراق,5,2025-02-08 12:51:59
مستخدم Google,تجربتي كانت حيده لاكن مره طلبت طلب وتأخر ٣ ساعات وقمت بالغاء الطلب لاكن لم يسترجع مبلغي إلى اليوم ولا يوجد لديهم اي جه لتواصل والمبلغ كبير ١٨ ريال عماني,1,2025-02-08 12:29:59
مستخدم Google,رائع جدا متعاونين مع المستخدمين مهتمين برضاء المستخدم,5,2025-02-08 12:20:10
مستخدم Google,ممتاز,5,2025-02-08 11:48:43
مستخدم Google,ممتاز,5,2025-02-08 09:56:44
مستخدم Google,ممتاز,5,2025-02-08 08:01:10
مستخدم Google,رائع جدا,5,2025-02-08 06:27:47
مستخدم Google,برنامج فاشل وخدمه سيئه جدا والناس مبتحلش والطلبات بتيجي ناقصه بالاضافه ان الطلبات بتتاخر جدا جدا جدا جدا بتقعد اكثر من ساعتين,1,2025-02-08 02:22:45
مستخدم Google,جامد,5,2025-02-08 02:20:17
مستخدم Google,المشكلة مرتين الدلفري جابلي الاكل غلط واشتكيت ومحدش رد عليا,4,2025-02-08 02:05:15
مستخدم Google,سريع وسهل واحلى تطبيق,5,2025-02-08 01:25:54
مستخدم Google,جيد,5,2025-02-08 01:15:47
مستخدم Google,ممتاز,5,2025-02-08 01:03:06
مستخدم Google,الرسوم كثيرة,3,2025-02-08 00:03:38
مستخدم Google,موفر وبرنامج جميل جدا,5,2025-02-07 23:54:50
مستخدم Google,❤️❤️❤️❤️❤️❤️,5,2025-02-07 23:34:13
مستخدم Google,ارقى واحسن تطبيق بل عراق,5,2025-02-07 23:31:46
مستخدم Google,جلو لس فيهو زياده شويه ف الأسعار,4,2025-02-07 23:27:49
مستخدم Google,خدمة ممتازه,5,2025-02-07 22:50:37
مستخدم Google,تطبيق جميل جدا ويعني حرفيا اي شي احتاجها من الاكل وغيره ماعلي سوا اني اختار المطم او البقالة وغير من المتاجر واطلب الشيء يلي احتاجها و أرسل الموقع والفلوس ويوصلني خلال (30 )دقيقة ويعني ان التطبيق ممتاز ويستاهل 5 نجوم واكثر أنصح الجميع بتنزيله 🎀🎀🎉🎉,5,2025-02-07 22:33:24
مستخدم Google,جيده,5,2025-02-07 21:10:54
مستخدم Google,تطبيق رائع وممتاز,5,2025-02-07 20:31:11
مستخدم Google,في توصيل مجاني بس مو مل مره,5,2025-02-07 20:18:05
مستخدم Google,بجنن,5,2025-02-07 20:10:02
مستخدم Google,شكرا على المكافآت,5,2025-02-07 20:06:53
مستخدم Google,ممتازة جدا جدا بصراحه,5,2025-02-07 19:48:20
مستخدم Google,حلو بس مش لكل المناطق بيوصل,3,2025-02-07 19:44:21
مستخدم Google,في مطاعم يكون المينيو غير كامل,5,2025-02-07 19:38:01
مستخدم Google,جي،. لكن تبقى المشكلة الكبيره بالتواصل في حال حدوث مشكلة،. التوصيل يستغرق بمعدل نصف ساعه ،. حل المشكلة بمعدل ثلاث ساعات وهذا لا يتناسب مع خدمة توصيل طعام خصوصا عندما يصل صنف مفقود، أو اختلاف الطلب.,3,2025-02-07 19:15:14
مستخدم Google,بالتوفيق والنجاح للجميع 👍🥰👍,5,2025-02-07 19:12:28
مستخدم Google,ممتاز وسريع وناس محترمة,5,2025-02-07 19:07:10
مستخدم Google,من احسن التطبيقات و َمن افضل العمال سلوكا,5,2025-02-07 18:50:06
مستخدم Google,اوسخ اختيار في المطعم وخدمه العملاء نصبين بصرحه اوسخ معامله,1,2025-02-07 18:08:50
مستخدم Google,والله احسن برنامج شنو مندي ب26صار ب13,5,2025-02-07 18:05:57
مستخدم Google,فخامه,5,2025-02-07 17:41:40
مستخدم Google,ممتاز,5,2025-02-07 17:41:19
مستخدم Google,ممتاز,5,2025-02-07 17:39:26
مستخدم Google,جداً جيد,4,2025-02-07 17:38:00
مستخدم Google,اذا انا ساكنه في اول فيصل عايزة اطلب من الأغاء او من كشري التحرير ما بيطلع انه موجود المطعم اذا رحت الدقي يطلع شو سبب المشكله,3,2025-02-07 17:16:06
مستخدم Google,عمال التوصيل جدن سريعين ومحترفين,4,2025-02-07 16:47:52
مستخدم Google,تطبيق ممتاز,5,2025-02-07 16:26:55
مستخدم Google,تطبيق رائع,5,2025-02-07 15:55:37
مستخدم Google,افخم تطبيق والله,5,2025-02-07 15:36:02
مستخدم Google,❤️❤️,5,2025-02-07 14:56:35
مستخدم Google,برنامج جميل بس ناقص بعض المطاعم يدخلوها في البرنامج,4,2025-02-07 14:11:08
مستخدم Google,اسعار التوصيل والخدمة مبالغ بها اضافة الى زيادة اسعار الوجبات ااذا تروح للمطعم السعر بالمنيو اقل,1,2025-02-07 13:35:31
مستخدم Google,جدا ممتاز,5,2025-02-07 12:40:22
مستخدم Google,تطبيق سريع الاستجابه ومرتب,5,2025-02-07 11:26:45
مستخدم Google,خوش تطبيق,5,2025-02-07 11:15:53
مستخدم Google,١٠٠% جميل رووعه,5,2025-02-07 11:13:41
مستخدم Google,كلش حلو,5,2025-02-07 10:43:09
مستخدم Google,ثمن التوصيل سئ,2,2025-02-07 09:07:40
مستخدم Google,اسعار التوصيل غالية كل شي تقريبا بدينار.,1,2025-02-07 08:26:05
مستخدم Google,شكرا طلبات,5,2025-02-07 03:05:38
مستخدم Google,رائع جداا,5,2025-02-07 02:59:21
مستخدم Google,راقي,5,2025-02-07 02:22:24
مستخدم Google,بصراحة رائعة,5,2025-02-07 00:54:19
مستخدم Google,رائع,5,2025-02-06 23:24:52
مستخدم Google,اعلانات زيادة هذا العيب الوحيد,4,2025-02-06 23:03:15
مستخدم Google,👍,5,2025-02-06 22:00:32
مستخدم Google,كتير الاوردر ييجي بسرعه,5,2025-02-06 21:52:34
مستخدم Google,ابليكيشن زباله,1,2025-02-06 21:36:57
مستخدم Google,جيد كلش,5,2025-02-06 21:05:11
مستخدم Google,ممتاز في التطبيق الجديد اتمنى له التطوير يا ريت تشغل فيزه ميزه,5,2025-02-06 20:33:03
مستخدم Google,الغو ل ٥٠٠ دينار مال الطلبات الصغيرة واجور الخدمه ١٠٠٠ هاي انتو مستفادين ١٥٠٠ دينار بروس الزواج,1,2025-02-06 20:32:04
مستخدم Google,راءع,5,2025-02-06 20:26:34
مستخدم Google,ممتاز جدا,5,2025-02-06 19:04:58
مستخدم Google,تجربه ممتازه,5,2025-02-06 17:26:33
مستخدم Google,ماكو مصدقيه,1,2025-02-06 17:13:49
مستخدم Google,يجنن هادا التطبيق,5,2025-02-06 16:41:12
مستخدم Google,الله يسعدكم,5,2025-02-06 16:00:31
مستخدم Google,ب لبن افضل ما وجد في الأردن,5,2025-02-06 15:32:39
مستخدم Google,ممتاز دائمآ,5,2025-02-06 13:48:37
مستخدم Google,اسوأ خدمة عملاء مفيش رقم للتواصل مع خدمة العملاء والتواصل شات الرد بياخد ساعات ومش عارفين يحلولي المشكله كل ما اطلب تجيلي رساله لطفاً حاول مجددا حدث خطأ ومش عايز يتم الطلب,1,2025-02-06 13:22:51
مستخدم Google,تحفة بجد و خصوماتهم و خدمتهم تحفة بجددددد❤️❤️❤️,5,2025-02-06 13:10:21
مستخدم Google,عدم مصداقيه بالاول طلعلي أول طلب بدون رسوم توصيل طلبت طلب قيمته 2 دينار وعند اتمام الطلب طلع المجموع 3.400 طبعا كنسلت الطلب وحذفت التطبيق بس حبيت اعلق قبل الحذف,1,2025-02-06 11:53:20
مستخدم Google,زاكي,5,2025-02-06 11:07:05
مستخدم Google,١٠/١٠,5,2025-02-06 09:20:25
مستخدم Google,احسن شي,5,2025-02-06 05:21:58
مستخدم Google,برنامج زى الزفت والتواصل معاهم مبيحبش نتيجه وبرنامج سئ,1,2025-02-06 04:20:22
مستخدم Google,ممتاز جدا,5,2025-02-06 03:35:13
مستخدم Google,سئ جدا جدا جدا,1,2025-02-06 02:05:38
مستخدم Google,احسن ماركت في مصر,5,2025-02-06 00:50:24
مستخدم Google,تطبيق ممتاز جدا,5,2025-02-06 00:19:26
مستخدم Google,🌸,5,2025-02-06 00:00:55
مستخدم Google,ممتاز,5,2025-02-05 23:07:22
مستخدم Google,جيد لا باس به,4,2025-02-05 22:43:21
مستخدم Google,ممتاز,5,2025-02-05 22:36:11
مستخدم Google,لما بيحصل غلط في الاوردر مش بيهتموا ومفيش رقم للتواصل مع حد من خدمه العملاء,1,2025-02-05 22:22:53
مستخدم Google,مش بعرف ازاي الغي الطلب ولو طالب اوردر مش بعرف ازود حجات ازاي,1,2025-02-05 21:56:05
مستخدم Google,ممتاز,5,2025-02-05 20:17:28
مستخدم Google,جميل و مريح,5,2025-02-05 20:05:45
مستخدم Google,ممتاز جدا,5,2025-02-05 19:58:04
مستخدم Google,تطبيق وحش جدا,1,2025-02-05 19:44:42
مستخدم Google,جميل,5,2025-02-05 19:36:03
مستخدم Google,ولك عاش,5,2025-02-05 19:04:15
مستخدم Google,جميل جدا,5,2025-02-05 19:00:55
مستخدم Google,ممتاز,5,2025-02-05 18:34:45
مستخدم Google,تجربه ممتازه جدا تستحق الخمس نجوم لكن نخليها ثلاث نجوم من أجل ذياده الاسعار علي الابلكيشن,3,2025-02-05 18:34:11
مستخدم Google,اوقت الحجات غليه و مش نفس الصورة,2,2025-02-05 18:18:01
مستخدم Google,ممتتتااااااززززز,5,2025-02-05 18:11:50
مستخدم Google,يسحب فلوسك من البطاقه,1,2025-02-05 17:53:20
مستخدم Google,كلش حلوه,5,2025-02-05 17:48:41
مستخدم Google,التطبيق ممتاز بس ياريت يبقى في تحديث اول باول للقوائم لان بيبقى فيه حاجات وعروضه موجوده على صفحة المطاعم ومش موجوده في طلبات,5,2025-02-05 16:45:17
مستخدم Google,هذا التطبيق ليس جيدًا والخط به زوايا حادة على جميع الحروف الإنجليزية والأرقام والحروف العربية التي تظهر في مقاطع فيديو اليوتيوب والإعلانات وقد أغضبتني بسببك!,1,2025-02-05 16:30:19
مستخدم Google,تطبيق شكاكي,5,2025-02-05 16:24:55
مستخدم Google,❤,5,2025-02-05 16:22:22
مستخدم Google,ممتاز جودة مقابل سعر,5,2025-02-05 16:20:40
مستخدم Google,جيد ومفيد واقتصادي,5,2025-02-05 15:23:09
مستخدم Google,ممتازه,5,2025-02-05 12:46:19
مستخدم Google,رائع جدا ويوصل الاكل بسرعه و في خصومات رائعه تصل لي ١٥٠,5,2025-02-05 11:29:09
مستخدم Google,أسعار التوصيل والخدمة بقت غالية أوي ومفيش اي عروض,2,2025-02-05 11:23:08
مستخدم Google,ممتاز,5,2025-02-05 11:06:20
مستخدم Google,مشغلين شباب صغيرة راكبة موتوسيكل مش بتعرف تسوق غير السواقة الهمجية من اللي شغالين معاهم و البلطجة بتاعتهم,1,2025-02-05 08:15:22
مستخدم Google,تطبيق حلو بس لو يضيفون موقعك الان او الحالي حتى لا يصبح اخطاء في الطلبات القادمه,5,2025-02-05 01:21:00
مستخدم Google,ممتاز,5,2025-02-05 01:10:38
مستخدم Google,ممتاز جدا,5,2025-02-05 00:49:47
مستخدم Google,ممكن تواصل مع العملاء التطبيق لا يعمل عند تنفيذ الطلب يظهر اعد المحاولة حاولت كتير وما كان يمشي الحال ممكن اعرف السبب؟,1,2025-02-05 00:49:37
مستخدم Google,السعر عالي شوي,3,2025-02-05 00:31:39
مستخدم Google,جامد جدا,5,2025-02-04 23:44:17
مستخدم Google,ممتاز,5,2025-02-04 23:18:06
مستخدم Google,رائعة,5,2025-02-04 22:53:21
مستخدم Google,احسن توصيل طلبات شفتو بحياتي,5,2025-02-04 22:45:07
مستخدم Google,تطبيق ممتاز,5,2025-02-04 22:38:16
مستخدم Google,احلى تجربة فعلا مع طلبات,5,2025-02-04 21:56:13
مستخدم Google,كترو الخصومات بعد اذنكم,5,2025-02-04 21:54:11
مستخدم Google,اجمل واحدث تطبيق فى الشرق الأوسط والوطن العربي وأحسن معامله بالتوفيق ليكم وبالتوفيق لينا,5,2025-02-04 21:05:45
مستخدم Google,تطبيق رائع مريح جدا شكرا للقائمين عليه,5,2025-02-04 20:29:12
مستخدم Google,هو جميل جدااا بس لو يسوي خصومات,5,2025-02-04 20:27:11
مستخدم Google,رائعين ولا غلطه بصراحه,5,2025-02-04 20:06:30
مستخدم Google,مش ممتاز,1,2025-02-04 19:51:58
مستخدم Google,التطبيق كلش حلو بس اكو مناطق ميوصل الها ليش اتمنه يسون خدمه توصيل لبعض المناطق -المدائن-,1,2025-02-04 19:38:32
مستخدم Google,👍🔥🔥,5,2025-02-04 19:28:38
مستخدم Google,خوش تطبيق,5,2025-02-04 19:21:53
مستخدم Google,ناررر,5,2025-02-04 19:18:09
مستخدم Google,جيدة,4,2025-02-04 19:17:21
مستخدم Google,ابلكيشن جميل وسهل,5,2025-02-04 19:15:52
مستخدم Google,تطبيق رائع لكن يوجد في عيوب كثيره يزيدون سعر الطعام أكثر من اللازم غير فلوس الخدمه,5,2025-02-04 19:12:03
مستخدم Google,ممتاز جداأااااااا,5,2025-02-04 18:52:17
مستخدم Google,جامد,5,2025-02-04 18:28:17
مستخدم Google,طلبات مارت ممتاز,5,2025-02-04 18:21:45
مستخدم Google,حلو بصراحه,5,2025-02-04 18:20:56
مستخدم Google,ممتاز,5,2025-02-04 18:06:55
مستخدم Google,ممتاز بيرجعنا لمصر,5,2025-02-04 18:03:44
