userName,content,score,at,sentiment,clean_text
مستخدم Google,🌸,5,2025-02-06 00:00:55,positive,
مستخدم Google,ممتاز,5,2025-02-05 23:07:22,positive,ممتاز
مستخدم Google,جيد لا باس به,4,2025-02-05 22:43:21,positive,جيد باس
مستخدم Google,ممتاز,5,2025-02-05 22:36:11,positive,ممتاز
مستخدم Google,لما بيحصل غلط في الاوردر مش بيهتموا ومفيش رقم للتواصل مع حد من خدمه العملاء,1,2025-02-05 22:22:53,negative,بيحصل غلط الاوردر مش بيهتموا ومفيش رقم للتواصل حد خدمه العملاء
مستخدم Google,مش بعرف ازاي الغي الطلب ولو طالب اوردر مش بعرف ازود حجات ازاي,1,2025-02-05 21:56:05,negative,مش بعرف ازاي الغي الطلب طالب اوردر مش بعرف ازود حجات ازاي
مستخدم Google,ممتاز,5,2025-02-05 20:17:28,positive,ممتاز
مستخدم Google,جميل و مريح,5,2025-02-05 20:05:45,positive,جميل مريح
مستخدم Google,ممتاز جدا,5,2025-02-05 19:58:04,positive,ممتاز جدا
مستخدم Google,تطبيق وحش جدا,1,2025-02-05 19:44:42,negative,وحش جدا
مستخدم Google,جميل,5,2025-02-05 19:36:03,positive,جميل
مستخدم Google,ولك عاش,5,2025-02-05 19:04:15,positive,ولك عاش
مستخدم Google,جميل جدا,5,2025-02-05 19:00:55,positive,جميل جدا
مستخدم Google,ممتاز,5,2025-02-05 18:34:45,positive,ممتاز
مستخدم Google,تجربه ممتازه جدا تستحق الخمس نجوم لكن نخليها ثلاث نجوم من أجل ذياده الاسعار علي الابلكيشن,3,2025-02-05 18:34:11,neutral,تجربه ممتازه جدا تستحق الخمس نجوم نخليها نجوم اجل ذياده الاسعار الابلكيشن
مستخدم Google,اوقت الحجات غليه و مش نفس الصورة,2,2025-02-05 18:18:01,negative,اوقت الحجات غليه مش الصوره
مستخدم Google,ممتتتااااااززززز,5,2025-02-05 18:11:50,positive,ممتتتااااااززززز
مستخدم Google,يسحب فلوسك من البطاقه,1,2025-02-05 17:53:20,negative,يسحب فلوسك البطاقه
مستخدم Google,كلش حلوه,5,2025-02-05 17:48:41,positive,كلش حلوه
مستخدم Google,التطبيق ممتاز بس ياريت يبقى في تحديث اول باول للقوائم لان بيبقى فيه حاجات وعروضه موجوده على صفحة المطاعم ومش موجوده في طلبات,5,2025-02-05 16:45:17,positive,التطبيق ممتاز ياريت يبقي تحديث اول باول للقوائم لان بيبقي حاجات وعروضه موجوده صفحه المطاعم ومش موجوده
مستخدم Google,هذا التطبيق ليس جيدًا والخط به زوايا حادة على جميع الحروف الإنجليزية والأرقام والحروف العربية التي تظهر في مقاطع فيديو اليوتيوب والإعلانات وقد أغضبتني بسببك!,1,2025-02-05 16:30:19,negative,التطبيق جيدا والخط زوايا حاده الحروف الانجليزيه والارقام والحروف العربيه تظهر مقاطع فيديو اليوتيوب والاعلانات وقد اغضبتني بسببك
مستخدم Google,تطبيق شكاكي,5,2025-02-05 16:24:55,positive,شكاكي
مستخدم Google,❤,5,2025-02-05 16:22:22,positive,
مستخدم Google,ممتاز جودة مقابل سعر,5,2025-02-05 16:20:40,positive,ممتاز جوده مقابل سعر
مستخدم Google,جيد ومفيد واقتصادي,5,2025-02-05 15:23:09,positive,جيد ومفيد واقتصادي
مستخدم Google,ممتازه,5,2025-02-05 12:46:19,positive,ممتازه
مستخدم Google,رائع جدا ويوصل الاكل بسرعه و في خصومات رائعه تصل لي ١٥٠,5,2025-02-05 11:29:09,positive,رائع جدا ويوصل الاكل بسرعه خصومات رائعه تصل
مستخدم Google,أسعار التوصيل والخدمة بقت غالية أوي ومفيش اي عروض,2,2025-02-05 11:23:08,negative,اسعار التوصيل والخدمه بقت غاليه اوي ومفيش اي عروض
مستخدم Google,ممتاز,5,2025-02-05 11:06:20,positive,ممتاز
مستخدم Google,مشغلين شباب صغيرة راكبة موتوسيكل مش بتعرف تسوق غير السواقة الهمجية من اللي شغالين معاهم و البلطجة بتاعتهم,1,2025-02-05 08:15:22,negative,مشغلين شباب صغيره راكبه موتوسيكل مش بتعرف تسوق السواقه الهمجيه اللي شغالين معاهم البلطجه بتاعتهم
مستخدم Google,تطبيق حلو بس لو يضيفون موقعك الان او الحالي حتى لا يصبح اخطاء في الطلبات القادمه,5,2025-02-05 01:21:00,positive,حلو يضيفون موقعك الان الحالي حتي يصبح اخطاء الطلبات القادمه
مستخدم Google,ممتاز,5,2025-02-05 01:10:38,positive,ممتاز
مستخدم Google,ممتاز جدا,5,2025-02-05 00:49:47,positive,ممتاز جدا
مستخدم Google,ممكن تواصل مع العملاء التطبيق لا يعمل عند تنفيذ الطلب يظهر اعد المحاولة حاولت كتير وما كان يمشي الحال ممكن اعرف السبب؟,1,2025-02-05 00:49:37,negative,ممكن تواصل العملاء التطبيق يعمل تنفيذ الطلب يظهر اعد المحاوله حاولت كتير يمشي الحال ممكن اعرف السبب؟
مستخدم Google,السعر عالي شوي,3,2025-02-05 00:31:39,neutral,السعر عالي شوي
مستخدم Google,جامد جدا,5,2025-02-04 23:44:17,positive,جامد جدا
مستخدم Google,ممتاز,5,2025-02-04 23:18:06,positive,ممتاز
مستخدم Google,رائعة,5,2025-02-04 22:53:21,positive,رائعه
مستخدم Google,احسن توصيل طلبات شفتو بحياتي,5,2025-02-04 22:45:07,positive,احسن توصيل شفتو بحياتي
مستخدم Google,تطبيق ممتاز,5,2025-02-04 22:38:16,positive,ممتاز
مستخدم Google,احلى تجربة فعلا مع طلبات,5,2025-02-04 21:56:13,positive,احلي تجربه فعلا
مستخدم Google,كترو الخصومات بعد اذنكم,5,2025-02-04 21:54:11,positive,كترو الخصومات اذنكم
مستخدم Google,اجمل واحدث تطبيق فى الشرق الأوسط والوطن العربي وأحسن معامله بالتوفيق ليكم وبالتوفيق لينا,5,2025-02-04 21:05:45,positive,اجمل واحدث الشرق الاوسط والوطن العربي واحسن معامله بالتوفيق ليكم وبالتوفيق لينا
مستخدم Google,تطبيق رائع مريح جدا شكرا للقائمين عليه,5,2025-02-04 20:29:12,positive,رائع مريح جدا شكرا للقائمين
مستخدم Google,هو جميل جدااا بس لو يسوي خصومات,5,2025-02-04 20:27:11,positive,جميل جدااا يسوي خصومات
مستخدم Google,رائعين ولا غلطه بصراحه,5,2025-02-04 20:06:30,positive,رائعين غلطه بصراحه
مستخدم Google,مش ممتاز,1,2025-02-04 19:51:58,negative,مش ممتاز
مستخدم Google,التطبيق كلش حلو بس اكو مناطق ميوصل الها ليش اتمنه يسون خدمه توصيل لبعض المناطق -المدائن-,1,2025-02-04 19:38:32,negative,التطبيق كلش حلو اكو مناطق ميوصل الها ليش اتمنه يسون خدمه توصيل لبعض المناطق المدائن
مستخدم Google,👍🔥🔥,5,2025-02-04 19:28:38,positive,
مستخدم Google,خوش تطبيق,5,2025-02-04 19:21:53,positive,خوش
مستخدم Google,ناررر,5,2025-02-04 19:18:09,positive,ناررر
مستخدم Google,جيدة,4,2025-02-04 19:17:21,positive,جيده
مستخدم Google,ابلكيشن جميل وسهل,5,2025-02-04 19:15:52,positive,ابلكيشن جميل وسهل
مستخدم Google,تطبيق رائع لكن يوجد في عيوب كثيره يزيدون سعر الطعام أكثر من اللازم غير فلوس الخدمه,5,2025-02-04 19:12:03,positive,رائع يوجد عيوب كثيره يزيدون سعر الطعام اكثر اللازم فلوس الخدمه
مستخدم Google,ممتاز جداأااااااا,5,2025-02-04 18:52:17,positive,ممتاز جدااااااااا
مستخدم Google,جامد,5,2025-02-04 18:28:17,positive,جامد
مستخدم Google,طلبات مارت ممتاز,5,2025-02-04 18:21:45,positive,مارت ممتاز
مستخدم Google,حلو بصراحه,5,2025-02-04 18:20:56,positive,حلو بصراحه
مستخدم Google,ممتاز,5,2025-02-04 18:06:55,positive,ممتاز
مستخدم Google,ممتاز بيرجعنا لمصر,5,2025-02-04 18:03:44,positive,ممتاز بيرجعنا لمصر
مستخدم Google,جيد جداً ولاكن الأسعار غليه,4,2025-02-04 18:03:39,positive,جيد جدا ولاكن الاسعار غليه
مستخدم Google,خدمة مميزة وسريعة,5,2025-02-04 17:56:43,positive,خدمه مميزه وسريعه
مستخدم Google,رائع,5,2025-02-04 16:54:35,positive,رائع
مستخدم Google,تطبيق جميل جداً,5,2025-02-04 16:49:10,positive,جميل جدا
مستخدم Google,ممتازين,4,2025-02-04 15:23:07,positive,ممتازين
مستخدم Google,ممتاز,5,2025-02-04 15:22:39,positive,ممتاز
مستخدم Google,جيد جدا,5,2025-02-04 14:58:28,positive,جيد جدا
مستخدم Google,جيد جدا,5,2025-02-04 14:14:00,positive,جيد جدا
مستخدم Google,التطبيق ولا اروع ايجنن,5,2025-02-04 14:07:37,positive,التطبيق اروع ايجنن
مستخدم Google,جيد جداً,5,2025-02-04 13:09:17,positive,جيد جدا
مستخدم Google,ممتاز,1,2025-02-04 12:50:46,negative,ممتاز
مستخدم Google,يحتاج بعض التحسين فقط مصداقية العروض المتوفره و متابعة الطلب,4,2025-02-04 12:46:49,positive,يحتاج التحسين فقط مصداقيه العروض المتوفره متابعه الطلب
مستخدم Google,جيد,5,2025-02-04 11:35:25,positive,جيد
مستخدم Google,ممتاز بصراحه بس احيانا ف منتجات بتكون اغلي من بره التوصيل سريع و الندوبين محترمين جدا,5,2025-02-04 11:19:46,positive,ممتاز بصراحه احيانا منتجات بتكون اغلي بره التوصيل سريع الندوبين محترمين جدا
مستخدم Google,تحفه,5,2025-02-04 10:54:27,positive,تحفه
مستخدم Google,احسن تطبيق با التاءريخ,5,2025-02-04 10:47:52,positive,احسن با التاءريخ
مستخدم Google,يرجى توصيل الى مناطق اكثر مثل الشعب حي المهندسين,1,2025-02-04 10:40:51,negative,يرجي توصيل الي مناطق اكثر الشعب حي المهندسين
مستخدم Google,حبيت,5,2025-02-04 10:27:50,positive,حبيت
مستخدم Google,جميل جداً انصح به كثيراً,5,2025-02-04 05:20:40,positive,جميل جدا انصح
مستخدم Google,تطبيق ممتاز,5,2025-02-04 05:16:17,positive,ممتاز
مستخدم Google,سيءه كل شي كل شي في إذا كان ب درهم يصير ب ثلاثين التجربه سيءه,1,2025-02-04 03:26:10,negative,سيءه شي شي اذا يصير التجربه سيءه
مستخدم Google,روعه,5,2025-02-04 03:25:03,positive,روعه
مستخدم Google,سيئ للغاية ولا يوجد مصداقية بين الطلب والصور,1,2025-02-04 00:58:33,negative,سيئ للغايه يوجد مصداقيه الطلب والصور
مستخدم Google,ليه مش بيوصل لكل الاماكن في القاهرة ؟ كل ما احط العنوان بيقولي انه برا منطقة التوصيل و مش عارفة السبب .,1,2025-02-04 00:42:58,negative,ليه مش بيوصل لكل الاماكن القاهره ؟ احط العنوان بيقولي انه برا منطقه التوصيل مش عارفه السبب
مستخدم Google,جمد,5,2025-02-04 00:11:40,positive,جمد
مستخدم Google,اخر تجربة كانت سيئة جدا تآخر الطلب تقريبا ساعتين,2,2025-02-04 00:11:22,negative,اخر تجربه كانت سيئه جدا تاخر الطلب تقريبا ساعتين
مستخدم Google,جميلللل,5,2025-02-03 23:46:41,positive,جميلللل
مستخدم Google,ممتاز,5,2025-02-03 23:37:03,positive,ممتاز
مستخدم Google,جيد جداااااااااااااااحاااااا,5,2025-02-03 23:26:38,positive,جيد جداااااااااااااااحاااااا
مستخدم Google,جيد جدا,5,2025-02-03 23:08:55,positive,جيد جدا
مستخدم Google,من اجمل تطبيقات التوصيل للاكل شكرا طلبات ❤️,5,2025-02-03 22:51:10,positive,اجمل تطبيقات التوصيل للاكل شكرا
مستخدم Google,برنامج ممتاز ووفر على الجميع عنا التعب اشكر كل العاملين على هالبرنامج جزاهم الله خير الجزاء واعانهم الله وربي يوفقهم,5,2025-02-03 22:43:58,positive,ممتاز ووفر الجميع عنا التعب اشكر العاملين هالبرنامج جزاهم الله خير الجزاء واعانهم الله وربي يوفقهم
مستخدم Google,والله مره حلو,5,2025-02-03 22:40:09,positive,والله مره حلو
مستخدم Google,البرنامج مبيدعمش كفر بدواي,1,2025-02-03 22:35:18,negative,البرنامج مبيدعمش كفر بدواي
مستخدم Google,تحفه,5,2025-02-03 22:18:06,positive,تحفه
مستخدم Google,احسن شركه أعلى خدمه شكرا من القلب خدمتكم ممتازه جدا جدا,5,2025-02-03 22:11:30,positive,احسن شركه اعلي خدمه شكرا القلب خدمتكم ممتازه جدا جدا
مستخدم Google,أهم ابليكشن في حياتي ❤️❤️,5,2025-02-03 21:35:30,positive,اهم ابليكشن حياتي
مستخدم Google,جميل,5,2025-02-03 21:00:28,positive,جميل
مستخدم Google,أفضل التطبيقاتتت,5,2025-02-03 20:38:37,positive,افضل التطبيقاتتت
مستخدم Google,جيده,5,2025-02-03 20:09:28,positive,جيده
مستخدم Google,❤️,5,2025-02-03 19:37:22,positive,
مستخدم Google,ممتاز,5,2025-02-03 19:35:12,positive,ممتاز
مستخدم Google,Very good 😌,5,2025-02-03 19:14:26,positive,
مستخدم Google,جامد جداا,5,2025-02-03 18:51:06,positive,جامد جداا
مستخدم Google,طلبت اوردار و دفعت حسابه بالفيزا وفى الاخر مستلمتهوش رغم كتبلى تم التوصيل وخدمة العملاء مجابتش اى رد ولا تم حل المشكلة .. تطبيق سيئ ولا انصح بيه,1,2025-02-03 18:32:28,negative,طلبت اوردار دفعت حسابه بالفيزا وفي الاخر مستلمتهوش رغم كتبلي تم التوصيل وخدمه العملاء مجابتش اي رد تم حل المشكله سيئ انصح بيه
مستخدم Google,ممتاز,5,2025-02-03 18:16:56,positive,ممتاز
مستخدم Google,سيء جدا وكذابين ونصابين,1,2025-02-03 17:47:18,negative,سيء جدا وكذابين ونصابين
مستخدم Google,يسهل كل شي,5,2025-02-03 17:38:58,positive,يسهل شي
مستخدم Google,ممتاز جدا والتوصيل سريع,5,2025-02-03 17:36:13,positive,ممتاز جدا والتوصيل سريع
مستخدم Google,ممتاز جداً,5,2025-02-03 17:21:56,positive,ممتاز جدا
مستخدم Google,الله يعطيكم العافيه,5,2025-02-03 16:54:28,positive,الله يعطيكم العافيه
مستخدم Google,انا قلي تجربة سيئة معون اليوم عملت اوردر من البيك عن طريق طلبات وبعد انتظار ساعة ونص اتصلو عليه وخبروني كان في عندون مشكلة بالسستم ولح يلغو طلبي ليه تخلو الناس تنتظر كل هاد الوقت وبعد تقولو في مشكله بالسستم وهي المره التانيه يلي بيعملو فيها هيك معي بصراحة لح امسح التطبيق والغي التعامل معون تجربة اكتر من سيئة شخص ينتظر طلبو ساعة ونص وبعدين يلغو الطلب وحتى لو ما وافقت,1,2025-02-03 16:12:13,negative,قلي تجربه سيئه معون اليوم عملت اوردر البيك طريق وبعد انتظار ساعه ونص اتصلو وخبروني عندون مشكله بالسستم ولح يلغو طلبي ليه تخلو الناس تنتظر هاد الوقت وبعد تقولو مشكله بالسستم وهي المره التانيه يلي بيعملو هيك معي بصراحه لح امسح التطبيق والغي التعامل معون تجربه اكتر سيئه شخص ينتظر طلبو ساعه ونص وبعدين يلغو الطلب وحتي وافقت
مستخدم Google,تطبيق سريع,5,2025-02-03 16:11:28,positive,سريع
مستخدم Google,جميل جداً,5,2025-02-03 15:50:35,positive,جميل جدا
مستخدم Google,جميل بس بعض الاسعار غالية وكمان رسوم تطبيق بيزيد قيمة السلع اتمني يكون عروض اكتر وشامل الشحن مجاني ارصيد هدايا اكتر. وخصومات,2,2025-02-03 15:31:41,negative,جميل الاسعار غاليه وكمان رسوم بيزيد قيمه السلع اتمني يكون عروض اكتر وشامل الشحن مجاني ارصيد هدايا اكتر وخصومات
مستخدم Google,افضل مكان,5,2025-02-03 15:11:25,positive,افضل مكان
مستخدم Google,ممتازه,5,2025-02-03 15:08:36,positive,ممتازه
مستخدم Google,برنامج محترم جدا وتعامل معاه تحفه انصح الناس بيه جدا,5,2025-02-03 14:42:35,positive,محترم جدا وتعامل معاه تحفه انصح الناس بيه جدا
مستخدم Google,البرنامج بطيئ ومش راضي يطلب لي حاجه ولا ينفذ طلباتي,1,2025-02-03 14:04:59,negative,البرنامج بطيئ ومش راضي يطلب حاجه ينفذ طلباتي
مستخدم Google,افضل تطبيق بحبه ودايما عاملين عروض اتجننن حاليا انا ماعم اوصل كارفور بالمرة كل طلباتي من عندهم واسرع توصيل بالحياة,5,2025-02-03 14:02:48,positive,افضل بحبه ودايما عاملين عروض اتجننن حاليا ماعم اوصل كارفور بالمره طلباتي عندهم واسرع توصيل بالحياه
مستخدم Google,ممتاز جدا وسريع,5,2025-02-03 13:14:37,positive,ممتاز جدا وسريع
مستخدم Google,افضل تطبيق مشكورين,5,2025-02-03 13:07:46,positive,افضل مشكورين
مستخدم Google,ممتاز,5,2025-02-03 12:45:01,positive,ممتاز
مستخدم Google,بتنزلو قسيمة ما بستفيد منها,2,2025-02-03 11:56:23,negative,بتنزلو قسيمه بستفيد
مستخدم Google,Good,5,2025-02-03 11:24:43,positive,
مستخدم Google,ممتاز,5,2025-02-03 11:23:57,positive,ممتاز
مستخدم Google,🤍,5,2025-02-03 11:22:03,positive,
مستخدم Google,عمري ما شفت اسوء من كده تطبيق طلبات كان من اكثر التطبيقات اللي كانت مميزه جدا لان كانت اي حد يقدر يستخدمها وبالاخص من ذوي الهمم لاني من ذوي الهمم كفيفه كانت تطبيق يوصف لي كل شيء من المنتجات وكان بيوصف وكان بيقرا الاسعار ولكن بعد التحديثات الاخيره حرفيا مفيش اي حاجه خالص في الابلكيشن بقيت كويسه بقى اسوء ابلكيشن ما انصحش اي حد خاصه من ذوي الهمم ان يستخدم طلبات لانه كل تحديث بيتم للتطبيق كل ما التطبيق بيكون اسوء وكل ما بقاش فيه زي الاول ظهور اسعار المنتجات زي ما يكون بيعملوها مفاجاه للعميل بصراحه ت,1,2025-02-03 10:26:08,negative,عمري شفت اسوء كده اكثر التطبيقات اللي كانت مميزه جدا لان كانت اي حد يقدر يستخدمها وبالاخص ذوي الهمم لاني ذوي الهمم كفيفه كانت يوصف شيء المنتجات وكان بيوصف وكان بيقرا الاسعار التحديثات الاخيره حرفيا مفيش اي حاجه خالص الابلكيشن بقيت كويسه بقي اسوء ابلكيشن انصحش اي حد خاصه ذوي الهمم ان يستخدم لانه تحديث بيتم للتطبيق التطبيق بيكون اسوء وكل بقاش زي الاول ظهور اسعار المنتجات زي يكون بيعملوها مفاجاه للعميل بصراحه
مستخدم Google,رائع جدا وغير معقد والبحث عن شيء او طلب اي شيء لن يكون صعب على اي مبتدئ,5,2025-02-03 08:40:15,positive,رائع جدا وغير معقد والبحث شيء اي شيء يكون صعب اي مبتدئ
مستخدم Google,ممتاز بذات سوبر ماركت طلبات والميرھ,4,2025-02-03 08:32:35,positive,ممتاز بذات سوبر ماركت والميرھ
مستخدم Google,مليار نجمة,5,2025-02-03 07:40:53,positive,مليار نجمه
مستخدم Google,من افضل تطبيقات التوصيل واسرعها {اختصر الاوقات مع طلبات}⚘️🇰🇼,5,2025-02-03 04:50:57,positive,افضل تطبيقات التوصيل واسرعها اختصر الاوقات
مستخدم Google,الاسعار غالية,1,2025-02-03 03:51:14,negative,الاسعار غاليه
مستخدم Google,جميل جدا,5,2025-02-03 01:55:47,positive,جميل جدا
مستخدم Google,تطبيق ممتاز جيد,5,2025-02-03 01:30:43,positive,ممتاز جيد
مستخدم Google,برنامج زي الزفت ما لوش عازه ولا في ايتها طلبات بتطلب حته توصيل والجوده التوصيل بجوده وحش,1,2025-02-03 01:13:58,negative,زي الزفت لوش عازه ايتها بتطلب حته توصيل والجوده التوصيل بجوده وحش
مستخدم Google,بيوصل الحجات في المعاد,5,2025-02-03 01:08:21,positive,بيوصل الحجات المعاد
مستخدم Google,برنامج فاشل وسواق فاشلين تنتظر ساعة وينطيك مسج الطلب جايك ويا السائق تحضر بعدين ينلغي بلا سبب تراسلهم والله اسفين السايق بعد ان استلمه لغاه ! زين مو صار ساعة ننتظر هسة شنو نطلب مرة ثانية وساعة لخ ووممكن ينلغي بمزاج السايق لا وبكل برود السنتر يگله نعتذر اطلب غير طلب ههههه,1,2025-02-03 00:35:27,negative,فاشل وسواق فاشلين تنتظر ساعه وينطيك مسج الطلب جايك ويا السائق تحضر بعدين ينلغي بلا سبب تراسلهم والله اسفين السايق ان استلمه لغاه زين مو ساعه ننتظر هسه شنو نطلب مره ثانيه وساعه لخ ووممكن ينلغي بمزاج السايق وبكل برود السنتر يگله نعتذر اطلب ههههه
مستخدم Google,بجد شكرا جزيلا,5,2025-02-03 00:12:10,positive,بجد شكرا جزيلا
مستخدم Google,كويس,4,2025-02-02 23:57:17,positive,كويس
مستخدم Google,عمي واحد ع واحد هسه اني جوعان بس ما عندي افلوس اشون 🤣,5,2025-02-02 23:43:14,positive,عمي هسه اني جوعان عندي افلوس اشون
مستخدم Google,ممتاز جدأ,5,2025-02-02 23:22:05,positive,ممتاز جدا
مستخدم Google,ممتازه وسهله جدا,5,2025-02-02 22:45:20,positive,ممتازه وسهله جدا
مستخدم Google,اقوى شركة توصيل بالعالم فول مارك مع طلبات مش حتقدر تغمض عينيك 🫰,5,2025-02-02 22:43:20,positive,اقوي شركه توصيل بالعالم فول مارك مش حتقدر تغمض عينيك
مستخدم Google,الأكل يوصل بسرعه,5,2025-02-02 22:34:11,positive,الاكل يوصل بسرعه
مستخدم Google,تطبيق جيد وسرعة ممتاز جدا,5,2025-02-02 22:03:34,positive,جيد وسرعه ممتاز جدا
مستخدم Google,ممتاز,5,2025-02-02 21:54:29,positive,ممتاز
مستخدم Google,بضان,5,2025-02-02 21:54:27,positive,بضان
مستخدم Google,احسن تطبيق للطلبات,5,2025-02-02 21:44:25,positive,احسن للطلبات
مستخدم Google,ـ مواعيده مظبوطة و دي حاجة حلوة جدا جدا ـ فيه خدمات مختلفة و متاح فيه اكتر من مطعم بانواع اكل مختلفة في اماكن حتى لو بعيدة مش زي ابلكيشنات تانية .....* لو ممكن تزويد عدد الحروف في الملاحظات الخاصة بالتقييم لإيضاح النقد إن وُجِد لضبط الطلب اكتر في المرة اللي بعدها ..... * عندي امنية لو ينفع تقبلوها و تحققوها ، في مطعم في المعادي اسمه tomato بيعمل اكل كوري و اصحابه كوريين فبيعملوا الاكل على اصوله احسن من مطاعم تانية في الاكل الكوري فلو ممكن تضيفوه على الابلكيشن ☺️ يااارب توافقوا ♥️,5,2025-02-02 21:16:45,positive,ـ مواعيده مظبوطه دي حاجه حلوه جدا جدا ـ خدمات مختلفه متاح اكتر مطعم بانواع اكل مختلفه اماكن حتي بعيده مش زي ابلكيشنات تانيه ممكن تزويد عدد الحروف الملاحظات الخاصه بالتقييم لايضاح النقد ان لضبط الطلب اكتر المره اللي بعدها عندي امنيه ينفع تقبلوها تحققوها ، مطعم المعادي اسمه بيعمل اكل كوري اصحابه كوريين فبيعملوا الاكل اصوله احسن مطاعم تانيه الاكل الكوري فلو ممكن تضيفوه الابلكيشن يااارب توافقوا
مستخدم Google,حلو جدا,5,2025-02-02 20:50:28,positive,حلو جدا
مستخدم Google,متوسط جيد,2,2025-02-02 20:48:10,negative,متوسط جيد
مستخدم Google,ممتاز,5,2025-02-02 20:45:18,positive,ممتاز
مستخدم Google,مفيد جداً,5,2025-02-02 20:05:30,positive,مفيد جدا
مستخدم Google,انا ما جربت بس اسعار غاليه شوي بس اعطيه ههههه 5نجوم يجنن,5,2025-02-02 19:59:49,positive,جربت اسعار غاليه شوي اعطيه ههههه نجوم يجنن
مستخدم Google,تطبيق رائع,5,2025-02-02 19:35:34,positive,رائع
مستخدم Google,ممتاز,5,2025-02-02 19:20:02,positive,ممتاز
مستخدم Google,تجربه ممتاز جدا,5,2025-02-02 19:08:01,positive,تجربه ممتاز جدا
مستخدم Google,ممتاز,5,2025-02-02 18:52:50,positive,ممتاز
مستخدم Google,✨️✨️✨️✨️,5,2025-02-02 18:51:17,positive,
مستخدم Google,والله تجربتي معكم من زمان يعني عن جد والله من احسن التطبيقات وزي مطعم غلط معنا انا من تجربتي يعني في مطاعم كثير غلطت معي ورجعتوا لي المصاري يعني او جابوا لي طلبات ثانيه مجاني,5,2025-02-02 18:46:54,positive,والله تجربتي معكم زمان يعني جد والله احسن التطبيقات وزي مطعم غلط معنا تجربتي يعني مطاعم كثير غلطت معي ورجعتوا المصاري يعني جابوا ثانيه مجاني
مستخدم Google,Good,5,2025-02-02 18:30:09,positive,
مستخدم Google,سريع في توصيل,5,2025-02-02 18:03:21,positive,سريع توصيل
مستخدم Google,افضل تطبيف للطلب❤️,5,2025-02-02 17:58:46,positive,افضل تطبيف للطلب
مستخدم Google,برنامج جميل وبيوفر مشاوير ووقت كتير,5,2025-02-02 17:38:17,positive,جميل وبيوفر مشاوير ووقت كتير
مستخدم Google,ممتاز,5,2025-02-02 17:32:15,positive,ممتاز
مستخدم Google,جدا ممتاز,5,2025-02-02 17:03:49,positive,جدا ممتاز
مستخدم Google,تجربا جيده,3,2025-02-02 16:16:49,neutral,تجربا جيده
مستخدم Google,جميله بس عايز عروض بقى🙂🥲,5,2025-02-02 15:59:41,positive,جميله عايز عروض بقي
مستخدم Google,ممتازة,5,2025-02-02 15:35:14,positive,ممتازه
مستخدم Google,سيئة جدا اسعار أغلى من المطاعم وجودة وكمية رديئة,1,2025-02-02 15:30:40,negative,سيئه جدا اسعار اغلي المطاعم وجوده وكميه رديئه
مستخدم Google,تطبيق رائع وفوق الممتاز شكرا,5,2025-02-02 14:54:04,positive,رائع وفوق الممتاز شكرا
مستخدم Google,ممتاز,5,2025-02-02 14:43:18,positive,ممتاز
مستخدم Google,ذوق وسرعه م شاء الله,5,2025-02-02 14:22:13,positive,ذوق وسرعه شاء الله
مستخدم Google,جميل,5,2025-02-02 14:00:38,positive,جميل
مستخدم Google,تحفهههه,5,2025-02-02 13:53:29,positive,تحفهههه
مستخدم Google,الاسعار اغلي من المطعم بس الابلكيشن استخدامه سهل جدا,2,2025-02-02 13:43:39,negative,الاسعار اغلي المطعم الابلكيشن استخدامه سهل جدا
مستخدم Google,خدمه سريعه و متوفر جميع ماتحتاج,5,2025-02-02 13:43:37,positive,خدمه سريعه متوفر ماتحتاج
مستخدم Google,ممتاز جدا بذات في الخصومات,5,2025-02-02 13:26:30,positive,ممتاز جدا بذات الخصومات
مستخدم Google,تطبيق غير صالح للعمل,1,2025-02-02 12:55:01,negative,صالح للعمل
مستخدم Google,فنان و سريع,5,2025-02-02 11:33:02,positive,فنان سريع
مستخدم Google,جيد جدا,5,2025-02-02 11:26:08,positive,جيد جدا
مستخدم Google,ممتاز بصراحة,5,2025-02-02 11:14:30,positive,ممتاز بصراحه
مستخدم Google,تجربه ممتازه,5,2025-02-02 10:26:26,positive,تجربه ممتازه
مستخدم Google,متوسط,3,2025-02-02 08:59:49,neutral,متوسط
مستخدم Google,جيدا جدا,5,2025-02-02 08:44:31,positive,جيدا جدا
مستخدم Google,لما طلب بيقولي ادخل رقم الهاتف كتبت الرقم قالي يكون من 10 ارقام ازاي بقا وانا رقمي من 11 رقم ما انا في مصر 🇪🇬 يعني والرقم 010,1,2025-02-02 05:36:06,negative,بيقولي ادخل رقم الهاتف كتبت الرقم قالي يكون ارقام ازاي بقا وانا رقمي رقم مصر يعني والرقم
مستخدم Google,بالله عليكم سبوني ألعب روبلوكس براحتي بالله عليكم مش عارف ألعب روبلوكس براحتي كل شويه اعلان بالله عليكم سبوني ألعب روبلوكس براحتي,1,2025-02-02 02:32:51,negative,بالله عليكم سبوني العب روبلوكس براحتي بالله عليكم مش عارف العب روبلوكس براحتي شويه اعلان بالله عليكم سبوني العب روبلوكس براحتي
مستخدم Google,تطبيق جميل جدا,5,2025-02-02 02:04:22,positive,جميل جدا
مستخدم Google,اتعس برنامج طلبات .. خيارات زفت واسعار خياليه .. يدزون كود خصم ولازم تدفع سعر الخصم,1,2025-02-02 01:01:32,negative,اتعس خيارات زفت واسعار خياليه يدزون كود خصم ولازم تدفع سعر الخصم
